mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.6598690032959,1.2699730709381947,4.286775588989258,0.17992273963696767,642.8657662936108,0.03822678447729053,"{'C': 642.8657662936108, 'gamma': 0.03822678447729053}",0.875,0.8652777777777778,0.8738888888888889,0.8819444444444444,0.8752777777777778,0.8742777777777778,0.005318846064400617,39
6.403835487365723,1.3575039583343873,3.622274971008301,0.055519737097661566,20.01753354704938,0.022812813447605825,"{'C': 20.01753354704938, 'gamma': 0.022812813447605825}",0.8866666666666667,0.8716666666666667,0.8777777777777778,0.8836111111111111,0.8780555555555556,0.8795555555555555,0.005189614510291891,9
23.702658462524415,4.50418593834318,8.637732934951782,0.8039309060770666,0.031290082954396406,0.0016861811635757993,"{'C': 0.031290082954396406, 'gamma': 0.0016861811635757993}",0.7236111111111111,0.7169444444444445,0.7186111111111111,0.7211111111111111,0.7344444444444445,0.7229444444444445,0.006177917664283541,95
8.752713298797607,2.0374123644815234,4.994922733306884,0.1705540116019708,0.2594765986510391,0.0063158709146734935,"{'C': 0.2594765986510391, 'gamma': 0.0063158709146734935}",0.825,0.8161111111111111,0.8205555555555556,0.8316666666666667,0.8283333333333334,0.8243333333333333,0.005515410509329265,74
3.9426040172576906,0.5722015206266662,2.924082946777344,0.22148723421888405,121.37783327966963,0.005413004844555571,"{'C': 121.37783327966963, 'gamma': 0.005413004844555571}",0.8838888888888888,0.8691666666666666,0.8663888888888889,0.8741666666666666,0.8802777777777778,0.8747777777777778,0.006564964998543311,31
5.761229658126831,0.48187248597782384,3.8698238849639894,0.2707218497413243,62.87831156974425,0.025659471856571928,"{'C': 62.87831156974425, 'gamma': 0.025659471856571928}",0.8775,0.8669444444444444,0.8738888888888889,0.88,0.8725,0.8741666666666668,0.004475585346916186,42
3.628128719329834,0.7542168706188453,3.4402603626251222,0.05464978529565139,6.065627755840539,0.004111211193033695,"{'C': 6.065627755840539, 'gamma': 0.004111211193033695}",0.865,0.8691666666666666,0.8711111111111111,0.8711111111111111,0.8705555555555555,0.8693888888888889,0.0023067266102251736,59
17.04860939979553,1.6752479677296288,5.215650177001953,0.17171284451135832,16.252127808252986,0.07205747018442242,"{'C': 16.252127808252986, 'gamma': 0.07205747018442242}",0.8816666666666667,0.8691666666666666,0.8719444444444444,0.8847222222222222,0.8791666666666667,0.8773333333333333,0.005873144571734459,18
6.048455905914307,0.8265727681316379,4.977384328842163,1.4918727903368292,0.4819354154236604,0.00973738211864033,"{'C': 0.4819354154236604, 'gamma': 0.00973738211864033}",0.8463888888888889,0.8469444444444445,0.8475,0.8547222222222223,0.8538888888888889,0.8498888888888889,0.0036328406053937495,71
4.234576225280762,1.467440166490688,3.2611809730529786,0.0940526736841298,5.546809061173128,0.0064265359869241185,"{'C': 5.546809061173128, 'gamma': 0.0064265359869241185}",0.8719444444444444,0.8730555555555556,0.8761111111111111,0.8766666666666667,0.8763888888888889,0.8748333333333335,0.0019452379333346266,30
23.148738288879393,6.811005716479671,8.537139654159546,1.0595046517642683,0.06586975897895012,0.001184339414794015,"{'C': 0.06586975897895012, 'gamma': 0.001184339414794015}",0.7388888888888889,0.7316666666666667,0.7341666666666666,0.7386111111111111,0.7488888888888889,0.7384444444444445,0.0058915088511526555,92
31.162799453735353,7.156847224346871,9.299097061157227,0.7535247739733871,0.028542172769516143,0.07158020911399514,"{'C': 0.028542172769516143, 'gamma': 0.07158020911399514}",0.7575,0.7411111111111112,0.7461111111111111,0.7544444444444445,0.7605555555555555,0.7519444444444444,0.007247817892133509,89
5.907264947891235,0.5739972162140646,3.6138936996459963,0.20890158869878436,7.269823857359569,0.003342302512572032,"{'C': 7.269823857359569, 'gamma': 0.003342302512572032}",0.8647222222222222,0.8663888888888889,0.8691666666666666,0.87,0.8705555555555555,0.8681666666666666,0.002240205017072893,63
12.115575885772705,2.623506523272574,6.899119758605957,0.28179797589283356,0.032375615499836585,0.00873503121077092,"{'C': 0.032375615499836585, 'gamma': 0.00873503121077092}",0.7747222222222222,0.7702777777777777,0.7702777777777777,0.7733333333333333,0.7808333333333334,0.7738888888888888,0.003880944265905141,84
4.724765872955322,1.5373602694998947,3.988832378387451,0.8939726690466354,8.794276432239174,0.0021891614189769675,"{'C': 8.794276432239174, 'gamma': 0.0021891614189769675}",0.8622222222222222,0.8616666666666667,0.8669444444444444,0.8661111111111112,0.8619444444444444,0.8637777777777778,0.0022675924035509528,65
4.675510025024414,2.0543495212712064,4.182477855682373,0.5594267690093644,3.830001703631631,0.001850325911778177,"{'C': 3.830001703631631, 'gamma': 0.001850325911778177}",0.8513888888888889,0.8472222222222222,0.8513888888888889,0.8613888888888889,0.8519444444444444,0.8526666666666667,0.004679875486367264,70
5.503517293930054,0.4713713214248768,3.4949734687805174,0.050142809756117304,14.660205836605984,0.017711236572458405,"{'C': 14.660205836605984, 'gamma': 0.017711236572458405}",0.8858333333333334,0.8738888888888889,0.8758333333333334,0.8819444444444444,0.8855555555555555,0.8806111111111111,0.00492975345588421,3
5.093048524856568,0.42508544953152655,4.721424865722656,0.3251104527894418,0.31102303886662536,0.009260311760626357,"{'C': 0.31102303886662536, 'gamma': 0.009260311760626357}",0.8363888888888888,0.8308333333333333,0.8397222222222223,0.845,0.8411111111111111,0.8386111111111111,0.0047693724514077315,73
4.3333526134490965,0.5827610199287815,3.1056910514831544,0.327825378465561,97.99779652331176,0.001600174351205044,"{'C': 97.99779652331176, 'gamma': 0.001600174351205044}",0.8736111111111111,0.8694444444444445,0.8736111111111111,0.8769444444444444,0.8775,0.8742222222222221,0.0028888888888888645,41
6.713603782653808,1.1231455776705928,3.8220226764678955,0.04672873263107391,19.148084751195785,0.027444062502963724,"{'C': 19.148084751195785, 'gamma': 0.027444062502963724}",0.8844444444444445,0.8705555555555555,0.8758333333333334,0.8827777777777778,0.8791666666666667,0.8785555555555555,0.004985782254707696,12
5.9244143009185795,1.0150229017033376,4.10349440574646,0.5612892692215975,13.835661362533608,0.024916012892516666,"{'C': 13.835661362533608, 'gamma': 0.024916012892516666}",0.8886111111111111,0.8722222222222222,0.8763888888888889,0.8833333333333333,0.8786111111111111,0.8798333333333334,0.0056672113028029296,8
11.120137214660645,1.3950667380940036,4.751609182357788,0.31244046585175916,2.4128108867488613,0.05954731704274405,"{'C': 2.4128108867488613, 'gamma': 0.05954731704274405}",0.8852777777777778,0.8766666666666667,0.8775,0.8847222222222222,0.8833333333333333,0.8815000000000002,0.0036708730081515123,2
6.8975788116455075,0.6964319390666031,3.24473032951355,0.06299762571011645,281.2892272591385,0.012198801906362442,"{'C': 281.2892272591385, 'gamma': 0.012198801906362442}",0.8755555555555555,0.8658333333333333,0.8644444444444445,0.8733333333333333,0.8697222222222222,0.8697777777777779,0.004243368100872939,58
11.813309669494629,2.3116724684102077,7.473635864257813,1.268620405619847,0.19086794070376245,0.0011562914645648764,"{'C': 0.19086794070376245, 'gamma': 0.0011562914645648764}",0.7727777777777778,0.7677777777777778,0.7688888888888888,0.7766666666666666,0.7802777777777777,0.7732777777777777,0.004695677024247864,85
10.517148494720459,2.4424810364364142,4.732155513763428,0.18974469645715106,7.742029055533687,0.051106936308359496,"{'C': 7.742029055533687, 'gamma': 0.051106936308359496}",0.8858333333333334,0.8733333333333333,0.8761111111111111,0.8863888888888889,0.8805555555555555,0.8804444444444444,0.005171741832327593,4
6.724739742279053,0.8592624044712008,4.596111583709717,0.5400809360195543,21.852249524150192,0.028679703636032807,"{'C': 21.852249524150192, 'gamma': 0.028679703636032807}",0.8830555555555556,0.87,0.8752777777777778,0.8836111111111111,0.8797222222222222,0.8783333333333333,0.0051159397480983766,13
8.555992078781127,1.0620066696074113,4.272981882095337,0.09831642019291269,189.4043083952687,0.03876280006208505,"{'C': 189.4043083952687, 'gamma': 0.03876280006208505}",0.8744444444444445,0.8658333333333333,0.8736111111111111,0.8819444444444444,0.8752777777777778,0.8742222222222222,0.005129195061148342,40
10.564968872070313,2.33454743642347,5.8412275314331055,0.07940694394120393,0.29666371729036317,0.0014027288815794375,"{'C': 0.29666371729036317, 'gamma': 0.0014027288815794375}",0.7966666666666666,0.7891666666666667,0.785,0.7991666666666667,0.7961111111111111,0.7932222222222223,0.005283914560855392,82
35.19965252876282,1.587267075049828,8.511883449554443,0.8683233056345795,0.014655160793263195,0.04784908623206369,"{'C': 0.014655160793263195, 'gamma': 0.04784908623206369}",0.7544444444444445,0.7469444444444444,0.7447222222222222,0.7519444444444444,0.7613888888888889,0.7518888888888888,0.00587524625173437,90
7.994959688186645,0.7181866465642754,3.8542359352111815,0.5430537140188784,123.77787219090244,0.016847547521720112,"{'C': 123.77787219090244, 'gamma': 0.016847547521720112}",0.8777777777777778,0.8672222222222222,0.8708333333333333,0.8763888888888889,0.8680555555555556,0.8720555555555556,0.0042982913630854784,52
32.799922466278076,1.5985182326877,9.46367793083191,0.6408705285025794,0.020565136054582305,0.0010544345297772418,"{'C': 0.020565136054582305, 'gamma': 0.0010544345297772418}",0.6883333333333334,0.6880555555555555,0.6877777777777778,0.6933333333333334,0.7008333333333333,0.6916666666666667,0.005021558461545172,99
8.187519884109497,0.9169678704570762,2.988939380645752,0.052807417886891646,685.6035658178931,0.0065086034970363036,"{'C': 685.6035658178931, 'gamma': 0.0065086034970363036}",0.8755555555555555,0.8616666666666667,0.8641666666666666,0.8652777777777778,0.8641666666666666,0.8661666666666668,0.004841308873118732,64
5.0885203838348385,1.573272635745925,3.2879506587982177,0.026200970250065254,24.935157554393964,0.015359829561008322,"{'C': 24.935157554393964, 'gamma': 0.015359829561008322}",0.8877777777777778,0.8752777777777778,0.8741666666666666,0.8816666666666667,0.8808333333333334,0.8799444444444445,0.004904646323187387,6
9.130650949478149,2.5629718692341745,4.283323335647583,0.1050963777481764,207.71898214588867,0.03994275603020262,"{'C': 207.71898214588867, 'gamma': 0.03994275603020262}",0.8747222222222222,0.8669444444444444,0.8738888888888889,0.8816666666666667,0.8758333333333334,0.8746111111111112,0.004702901652237426,33
8.229019355773925,1.5462283300427841,4.626972198486328,0.3255501729899568,0.3618485834767868,0.03946636386937125,"{'C': 0.3618485834767868, 'gamma': 0.03946636386937125}",0.8597222222222223,0.8627777777777778,0.8611111111111112,0.8597222222222223,0.8633333333333333,0.8613333333333333,0.0015051352426826323,67
4.224915170669556,0.8186873736051351,3.0817434787750244,0.410408718183478,125.06171866464854,0.0024923302476244683,"{'C': 125.06171866464854, 'gamma': 0.0024923302476244683}",0.8802777777777778,0.8705555555555555,0.8705555555555555,0.8761111111111111,0.8780555555555556,0.8751111111111112,0.003946400141150704,28
6.241361951828003,0.868223118158673,3.749306154251099,0.05680751237929753,319.5664431297741,0.024836413378683083,"{'C': 319.5664431297741, 'gamma': 0.024836413378683083}",0.8747222222222222,0.8680555555555556,0.8730555555555556,0.8791666666666667,0.8708333333333333,0.8731666666666668,0.0037416573867739247,47
11.020415878295898,3.5737481704717,6.38178596496582,0.8717519609975043,0.12691733319002207,0.004506428991143455,"{'C': 0.12691733319002207, 'gamma': 0.004506428991143455}",0.8036111111111112,0.7961111111111111,0.7922222222222223,0.8061111111111111,0.8016666666666666,0.7999444444444445,0.0050747498874085415,80
18.22729387283325,3.9635985365367463,7.520596599578857,0.060246082359015456,0.017286730016744887,0.008618090739161876,"{'C': 0.017286730016744887, 'gamma': 0.008618090739161876}",0.7544444444444445,0.7438888888888889,0.7475,0.7469444444444444,0.7602777777777778,0.7506111111111112,0.005940549087145921,91
34.97003383636475,7.4544879141091,8.303890609741211,0.5966973428887533,0.030587321254650086,0.08010894677092606,"{'C': 0.030587321254650086, 'gamma': 0.08010894677092606}",0.7436111111111111,0.7316666666666667,0.7252777777777778,0.7375,0.7441666666666666,0.7364444444444445,0.00720596460759597,93
15.722408485412597,2.729127708504978,5.062904739379883,0.050966675247377954,348.99818606367455,0.06955638626840507,"{'C': 348.99818606367455, 'gamma': 0.06955638626840507}",0.8825,0.8686111111111111,0.8725,0.8847222222222222,0.8794444444444445,0.8775555555555554,0.006081747637068425,17
6.854457235336303,0.7967636828628283,3.9170392990112304,0.2144964175611051,48.9512900513199,0.026679427756773337,"{'C': 48.9512900513199, 'gamma': 0.026679427756773337}",0.8772222222222222,0.8683333333333333,0.8736111111111111,0.88,0.8730555555555556,0.8744444444444444,0.00396356866260823,34
38.54999017715454,10.477488149365875,8.728479814529418,0.6253326857487262,0.020597106330202793,0.0794207344108423,"{'C': 0.020597106330202793, 'gamma': 0.0794207344108423}",0.7125,0.6977777777777778,0.6977777777777778,0.7019444444444445,0.7130555555555556,0.7046111111111111,0.006841684147584451,98
12.099442195892333,0.3020882012374604,4.356795597076416,0.2840090380263708,79.58760371070835,0.037442136353992295,"{'C': 79.58760371070835, 'gamma': 0.037442136353992295}",0.8763888888888889,0.8644444444444445,0.8741666666666666,0.8811111111111111,0.8761111111111111,0.8744444444444444,0.005496912713761774,34
14.349931478500366,2.2835896870385555,5.652012491226197,0.05591814899817823,0.09226407388122466,0.052058933200816074,"{'C': 0.09226407388122466, 'gamma': 0.052058933200816074}",0.825,0.8177777777777778,0.8166666666666667,0.8211111111111111,0.8283333333333334,0.8217777777777778,0.004380089632094891,76
5.500890254974365,0.561231218912035,2.8227682590484617,0.11694187792930683,164.76076480751206,0.005204083764026571,"{'C': 164.76076480751206, 'gamma': 0.005204083764026571}",0.8825,0.87,0.8683333333333333,0.8708333333333333,0.8805555555555555,0.8744444444444444,0.005871567818051256,34
12.323471450805664,0.5555996179258897,6.497736692428589,0.1178952332903002,0.05858164455847265,0.004725478576394425,"{'C': 0.05858164455847265, 'gamma': 0.004725478576394425}",0.7780555555555555,0.7738888888888888,0.7725,0.7813888888888889,0.7827777777777778,0.7777222222222223,0.004026915616537829,83
5.827253150939941,1.7813548426630093,3.024405813217163,0.2846164265947203,163.60640110106982,0.0055098699701277955,"{'C': 163.60640110106982, 'gamma': 0.0055098699701277955}",0.8838888888888888,0.8708333333333333,0.8691666666666666,0.8713888888888889,0.8802777777777778,0.8751111111111112,0.00585208625878386,28
3.556398344039917,0.9719321720764891,3.4009319305419923,0.12367024045650915,10.238157218152399,0.003243677231169869,"{'C': 10.238157218152399, 'gamma': 0.003243677231169869}",0.8680555555555556,0.8675,0.8711111111111111,0.8711111111111111,0.8741666666666666,0.8703888888888889,0.002412672305623134,56
6.631789445877075,0.6971379114162337,3.9624000549316407,0.29983526965321383,5.654431097668237,0.02720420785402573,"{'C': 5.654431097668237, 'gamma': 0.02720420785402573}",0.8869444444444444,0.8772222222222222,0.8772222222222222,0.8861111111111111,0.8866666666666667,0.8828333333333334,0.004589305872902965,1
6.505371046066284,1.0977397545777632,4.372627925872803,0.2807024900950674,0.3517558225024155,0.028191508122845058,"{'C': 0.3517558225024155, 'gamma': 0.028191508122845058}",0.8575,0.8558333333333333,0.8566666666666667,0.8611111111111112,0.8630555555555556,0.8588333333333334,0.002774442442040845,69
6.249345779418945,0.8813780446252294,2.2550251960754393,0.5635481717232803,636.1462853334976,0.02941723124906415,"{'C': 636.1462853334976, 'gamma': 0.02941723124906415}",0.8758333333333334,0.8677777777777778,0.8730555555555556,0.8808333333333334,0.8741666666666666,0.8743333333333334,0.004222222222222235,38
